tourist_id,timestamp,latitude,longitude,speed_kmph,gps_accuracy_m
T002,2026-01-29 13:01:44.388431,26.91700828829044,75.7885857613434,18.12,4.69
T002,2026-01-29 13:06:44.388431,26.916544814051626,75.78875496055062,17.01,7.81
T002,2026-01-29 13:11:44.388431,26.917033267864696,75.78842984376942,14.46,3.03
T002,2026-01-29 13:16:44.388431,26.916829348038178,75.78808088351111,12.25,7.73
T002,2026-01-29 13:21:44.388431,26.916694435092673,75.78776363444815,15.58,3.64
T002,2026-01-29 13:26:44.388431,26.91701921345984,75.78816363682152,12.42,8.7
T002,2026-01-29 13:31:44.388431,26.91738572904315,75.78797384698478,17.31,3.77
T003,2026-01-29 03:36:44.390430,26.91268853873331,75.78778358935449,19.37,9.6
T003,2026-01-29 03:41:44.390430,26.91275307845259,75.78823914513625,9.06,7.38
T003,2026-01-29 03:46:44.390430,26.91270199096072,75.7882120069504,5.77,5.48
T003,2026-01-29 03:51:44.390430,26.912797896754125,75.78790538397402,14.82,3.27
T003,2026-01-29 03:56:44.390430,26.91284240994776,75.78817035042564,7.73,6.96
T003,2026-01-29 04:01:44.390430,26.91327194839842,75.78863098256272,19.54,5.91
T003,2026-01-29 04:06:44.390430,26.91359554085334,75.78816965842631,16.38,6.92
T003,2026-01-29 04:11:44.390430,26.91405177034799,75.78841642285164,7.45,6.66
T003,2026-01-29 04:16:44.390430,26.913786226945962,75.7888591130714,6.91,3.91
T003,2026-01-29 04:21:44.390430,26.913921277964498,75.78840597295435,14.17,3.2
T003,2026-01-29 04:26:44.390430,26.913523519049946,75.7888778521508,10.8,6.99
T003,2026-01-29 04:31:44.390430,26.91357703767648,75.78884354770067,14.83,9.0
T003,2026-01-29 04:36:44.390430,26.913317951326906,75.78868357662355,15.31,7.81
T003,2026-01-29 04:41:44.390430,26.91303920255947,75.78822454271211,16.07,9.68
T003,2026-01-29 04:46:44.390430,26.91338190969044,75.78794857305851,11.72,5.97
T003,2026-01-29 04:51:44.390430,26.913076947127013,75.78840343961657,14.11,9.92
T003,2026-01-29 04:56:44.390430,26.913126446919996,75.78875781269855,12.32,6.93
T003,2026-01-29 05:01:44.390430,26.91267898339376,75.78900616303609,7.23,5.6
T003,2026-01-29 05:06:44.390430,26.91219159432537,75.78909168535304,18.46,9.71
T003,2026-01-29 05:11:44.390430,26.91207562626007,75.7895008641585,19.43,3.44
T003,2026-01-29 05:16:44.390430,26.91176038955659,75.78959325630971,19.98,8.91
T003,2026-01-29 05:21:44.390430,26.91168878645354,75.78977676696084,14.17,6.19
T003,2026-01-29 05:26:44.390430,26.91210825930994,75.79024483640254,14.42,6.16
T003,2026-01-29 05:31:44.390430,26.91247271698941,75.78975925776004,18.69,4.66
T003,2026-01-29 05:36:44.390430,26.91287646723999,75.7893726065821,17.57,5.33
T003,2026-01-29 05:41:44.390430,26.912626745006,75.78933402192565,13.48,4.79
T003,2026-01-29 05:46:44.390430,26.912444351657484,75.78935578385112,9.05,6.79
T003,2026-01-29 05:51:44.390430,26.91241224489827,75.78901535637118,16.91,7.02
T003,2026-01-29 05:56:44.390430,26.912441732300792,75.78941004495672,18.79,9.72
T003,2026-01-29 06:01:44.390430,26.912044934188724,75.7893509705904,10.02,4.31
T003,2026-01-29 06:06:44.390430,26.91170173590427,75.78936342495649,16.87,5.1
T003,2026-01-29 06:11:44.390430,26.911367337940074,75.78934524310174,16.69,3.39
T003,2026-01-29 06:16:44.390430,26.911204733255982,75.78936773467912,8.74,6.72
T003,2026-01-29 06:21:44.390430,26.91071917359937,75.78928324492735,5.14,9.06
T003,2026-01-29 06:26:44.390430,26.910375916903526,75.78927893124606,15.76,6.36
T003,2026-01-29 06:31:44.390430,26.910191567828132,75.78881487000436,12.4,3.27
T003,2026-01-29 06:36:44.390430,26.910219681457885,75.789227543921,19.35,6.48
T003,2026-01-29 06:41:44.390430,26.9103890785767,75.78880765097311,7.8,5.37
T003,2026-01-29 06:46:44.390430,26.910569769910577,75.78842600883144,8.05,3.18
T003,2026-01-29 06:51:44.390430,26.910784548663294,75.78883116625303,8.4,8.19
T003,2026-01-29 06:56:44.390430,26.911154749506796,75.78854251338653,6.25,7.24
T003,2026-01-29 07:01:44.390430,26.91065789273109,75.78856370057845,15.04,8.81
T003,2026-01-29 07:06:44.390430,26.910631852279394,75.78872977154607,7.69,5.52
T003,2026-01-29 07:11:44.390430,26.91022638013827,75.78833629024483,9.87,8.31
T003,2026-01-29 07:16:44.390430,26.910579902340835,75.78799413723493,12.34,3.09
T003,2026-01-29 07:21:44.390430,26.91014606501066,75.78779653286345,16.36,7.54
T003,2026-01-29 07:26:44.390430,26.91051736032426,75.78767077918874,7.38,7.26
T003,2026-01-29 07:31:44.390430,26.910937013330937,75.78759789852836,8.74,8.72
T003,2026-01-29 07:36:44.390430,26.91081538812677,75.78710223336964,15.6,6.57
T003,2026-01-29 07:41:44.390430,26.910723036656698,75.78722437913544,19.62,7.0
T003,2026-01-29 07:46:44.390430,26.910242278998354,75.78747448561845,14.56,3.23
T003,2026-01-29 07:51:44.390430,26.910294904029577,75.78740018853391,10.9,6.99
T003,2026-01-29 07:56:44.390430,26.91031869975278,75.78714475253237,8.5,4.62
T003,2026-01-29 08:01:44.390430,26.910105928202753,75.78703002001876,7.69,4.72
T003,2026-01-29 08:06:44.390430,26.910340647482005,75.78658714630475,9.62,3.03
T003,2026-01-29 08:11:44.390430,26.90997088653126,75.78653555311605,6.46,3.25
T003,2026-01-29 08:16:44.390430,26.910003873411295,75.78625540246766,11.75,4.84
T003,2026-01-29 08:21:44.390430,26.909696650829414,75.78665265855852,18.97,8.11
T003,2026-01-29 08:26:44.390430,26.90994777922147,75.78622585250183,5.52,3.46
T003,2026-01-29 08:31:44.390430,26.910436569074335,75.7859283491039,13.18,3.31
T003,2026-01-29 08:36:44.390430,26.910675450703426,75.78579263713013,18.42,7.59
T003,2026-01-29 08:41:44.390430,26.91019001097376,75.78532716866492,19.06,5.06
T003,2026-01-29 08:46:44.390430,26.90985802701025,75.78485412491432,11.04,6.3
T003,2026-01-29 08:51:44.390430,26.909958587493662,75.7845701702805,10.72,7.22
T003,2026-01-29 08:56:44.390430,26.909582535111053,75.7844712251154,12.31,5.05
T003,2026-01-29 09:01:44.390430,26.909576128644815,75.78449528111946,9.36,6.62
T003,2026-01-29 09:06:44.390430,26.909220275330785,75.78438892113276,15.77,9.62
T003,2026-01-29 09:11:44.390430,26.909447383433996,75.78448059334748,5.44,9.03
T003,2026-01-29 09:16:44.390430,26.90959635025915,75.7845768621115,5.68,7.87
T003,2026-01-29 09:21:44.390430,26.91004277722582,75.78438278553911,7.71,6.1
T003,2026-01-29 09:26:44.390430,26.90965066093764,75.78428770152,11.97,4.81
T003,2026-01-29 09:31:44.390430,26.909884683654408,75.78418797497305,9.08,6.94
T003,2026-01-29 09:36:44.390430,26.909677677917728,75.78427551091636,16.53,5.67
T003,2026-01-29 09:41:44.390430,26.910031595820854,75.78459376690527,10.57,9.52
T003,2026-01-29 09:46:44.390430,26.910344024643276,75.78410950445802,19.38,9.39
T003,2026-01-29 09:51:44.390430,26.910258773574604,75.78444444947493,11.65,4.1
T003,2026-01-29 09:56:44.390430,26.910530468320754,75.78476561382091,14.23,8.16
T003,2026-01-29 10:01:44.390430,26.91070139652488,75.78433560945719,9.85,6.51
T003,2026-01-29 10:06:44.390430,26.911171263136307,75.78463572711587,19.52,3.51
T003,2026-01-29 10:11:44.390430,26.911095967179225,75.78463480031473,5.01,9.93
T003,2026-01-29 10:16:44.390430,26.91138837196974,75.78445915216693,12.85,6.12
T003,2026-01-29 10:21:44.390430,26.911014340583232,75.78405302108334,9.8,9.74
T003,2026-01-29 10:26:44.390430,26.910796055966173,75.78450191636686,11.09,3.47
T003,2026-01-29 10:31:44.390430,26.910452964934933,75.78499453219926,12.2,7.74
T003,2026-01-29 10:36:44.390430,26.910214587676386,75.78459123104798,12.28,7.63
T003,2026-01-29 10:41:44.390430,26.909933163025173,75.78482738318158,16.77,7.75
T003,2026-01-29 10:46:44.390430,26.910000709673817,75.78515134623936,14.35,5.07
T003,2026-01-29 10:51:44.390430,26.909505000088302,75.78523515834851,10.03,3.16
T003,2026-01-29 10:56:44.390430,26.90929152376976,75.78484150616538,16.33,8.04
T003,2026-01-29 11:01:44.390430,26.909367877784454,75.78453527435848,9.8,8.07
T003,2026-01-29 11:06:44.390430,26.908945873334485,75.78474964868816,18.99,4.31
T003,2026-01-29 11:11:44.390430,26.909332220754678,75.78425552654545,18.71,7.18
T003,2026-01-29 11:16:44.390430,26.90921981213842,75.78403185132301,13.97,4.93
T003,2026-01-29 11:21:44.390430,26.9092248416674,75.78437841249256,6.22,3.63
T003,2026-01-29 11:26:44.390430,26.909132772711743,75.78431775562484,15.95,3.38
T003,2026-01-29 11:31:44.390430,26.909198343871513,75.78423785138537,10.78,3.17
T003,2026-01-29 11:36:44.390430,26.909667373611015,75.78452447375219,14.83,5.47
T003,2026-01-29 11:41:44.390430,26.91007603298319,75.78467336081727,13.52,8.29
T003,2026-01-29 11:46:44.390430,26.910205732012788,75.78481744689164,5.5,3.78
T003,2026-01-29 11:51:44.390430,26.910171862388477,75.78465648053255,8.69,6.92
T003,2026-01-29 11:56:44.390430,26.910669693603168,75.7842502458395,16.99,3.25
T003,2026-01-29 12:01:44.390430,26.910617154740915,75.78472730704355,16.95,8.69
T003,2026-01-29 12:06:44.390430,26.910585343314537,75.78445573541191,8.11,10.0
T003,2026-01-29 12:11:44.390430,26.910947863909374,75.78432825801546,13.21,3.74
T003,2026-01-29 12:16:44.390430,26.9108613929957,75.78383260116857,18.63,5.98
T003,2026-01-29 12:21:44.390430,26.910650191364184,75.78364175953168,10.42,9.97
T003,2026-01-29 12:26:44.390430,26.910954347671066,75.78410664310941,18.89,3.86
T003,2026-01-29 12:31:44.390430,26.910709160788496,75.78429103597739,12.05,3.84
T003,2026-01-29 12:36:44.390430,26.911151355387574,75.78386780430469,15.78,8.27
T003,2026-01-29 12:41:44.390430,26.911254424642582,75.78423453030867,14.55,7.8
T003,2026-01-29 12:46:44.390430,26.91162277441994,75.78383563459153,7.2,9.08
T003,2026-01-29 12:51:44.390430,26.911227571078143,75.78403462308894,11.94,6.46
T003,2026-01-29 12:56:44.390430,26.911331941642885,75.78374339202365,6.53,4.67
T003,2026-01-29 13:01:44.390430,26.911389754814213,75.783473440153,11.86,9.89
T003,2026-01-29 13:06:44.390430,26.911787957325302,75.78396309528281,5.04,8.54
T003,2026-01-29 13:11:44.390430,26.91136979520431,75.78386926217685,15.84,5.64
T003,2026-01-29 13:16:44.390430,26.911525742986747,75.78429215897857,6.86,3.54
T003,2026-01-29 13:21:44.390430,26.91201934353272,75.78426705431603,5.09,9.37
T003,2026-01-29 13:26:44.390430,26.912497135919264,75.78398249568195,5.77,5.65
T003,2026-01-29 13:31:44.390430,26.912015715744015,75.78384145762192,13.05,7.39
T004,2026-01-29 03:36:44.392430,26.91283806291053,75.78728333793528,12.39,7.9
T004,2026-01-29 03:41:44.392430,26.913076629534164,75.78715659822574,8.03,8.51
T004,2026-01-29 03:46:44.392430,26.913047010555612,75.78701330151402,19.45,4.8
T004,2026-01-29 03:51:44.392430,26.913296965040864,75.7865239194385,10.94,5.8
T004,2026-01-29 03:56:44.392430,26.91342352014226,75.7867033599695,11.13,9.77
T004,2026-01-29 04:01:44.392430,26.91353535512871,75.78636821137516,18.72,6.85
T004,2026-01-29 04:06:44.392430,26.913421697578695,75.78630810862168,15.43,3.68
T004,2026-01-29 04:11:44.392430,26.912962725548006,75.78612001825779,11.57,4.71
T004,2026-01-29 04:16:44.392430,26.91334886709379,75.78641038558257,18.52,5.26
T004,2026-01-29 04:21:44.392430,26.912890207758867,75.7867375861293,6.99,3.83
T004,2026-01-29 04:26:44.392430,26.912581758285086,75.7864883122414,7.56,5.58
T004,2026-01-29 04:31:44.392430,26.91238801791164,75.78623919913578,14.53,4.76
T004,2026-01-29 04:36:44.392430,26.912673341028363,75.78595396362303,13.94,3.93
T004,2026-01-29 04:41:44.392430,26.91313065455128,75.78604655696414,16.06,8.0
T004,2026-01-29 04:46:44.392430,26.91279828801794,75.78611885367002,18.55,5.86
T004,2026-01-29 04:51:44.392430,26.9128572204645,75.78579926659248,5.6,9.63
T004,2026-01-29 04:56:44.392430,26.91319227343507,75.78581957347478,9.94,6.46
T004,2026-01-29 05:01:44.392430,26.912900699641575,75.78630572036134,7.04,7.88
T004,2026-01-29 05:06:44.392430,26.91251177484897,75.78657856573126,17.25,9.33
T004,2026-01-29 05:11:44.392430,26.91203214497238,75.78673665129028,11.94,3.62
T004,2026-01-29 05:16:44.392430,26.912351637267886,75.78718377197933,15.1,4.08
T004,2026-01-29 05:21:44.392430,26.91249478938932,75.786992996887,18.97,5.0
T004,2026-01-29 05:26:44.392430,26.912926674005686,75.78711634097736,18.45,6.53
T004,2026-01-29 05:31:44.392430,26.912439863087315,75.78666685982796,12.4,3.43
T004,2026-01-29 05:36:44.392430,26.912184518702563,75.78650197659424,11.23,6.12
T004,2026-01-29 05:41:44.392430,26.912540622312658,75.78684002148913,7.18,8.77
T004,2026-01-29 05:46:44.392430,26.912145564379916,75.78685469077213,13.23,4.69
T004,2026-01-29 05:51:44.392430,26.91246203714745,75.78669987618342,17.72,3.66
T004,2026-01-29 05:56:44.392430,26.912578046704752,75.78694704936898,5.3,9.09
T004,2026-01-29 06:01:44.392430,26.912196124788963,75.78678662168795,15.71,7.94
T004,2026-01-29 06:06:44.392430,26.912045389079776,75.78668373119204,5.9,7.75
T004,2026-01-29 06:11:44.392430,26.912215112111053,75.78654733102879,19.89,3.26
T004,2026-01-29 06:16:44.392430,26.91234171779444,75.78683864523731,7.09,3.59
T004,2026-01-29 06:21:44.392430,26.91226096904827,75.78649329020223,18.75,5.86
T004,2026-01-29 06:26:44.392430,26.912630998958516,75.78640971418093,11.47,4.09
T004,2026-01-29 06:31:44.392430,26.912983952392565,75.78683030219948,6.66,5.81
T004,2026-01-29 06:36:44.392430,26.913455711074796,75.78639119320819,12.81,8.78
T004,2026-01-29 06:41:44.392430,26.91359734539341,75.78638748521702,7.12,7.85
T004,2026-01-29 06:46:44.392430,26.914023514820435,75.78617828222957,14.72,6.5
T004,2026-01-29 06:51:44.392430,26.914286616667393,75.78610015355882,10.79,7.1
T004,2026-01-29 06:56:44.392430,26.914649260812524,75.78625464258536,14.13,5.99
T004,2026-01-29 07:01:44.392430,26.914434378976296,75.78576819612762,9.22,4.13
T004,2026-01-29 07:06:44.392430,26.91487053757496,75.78609094434982,19.64,8.63
T004,2026-01-29 07:11:44.392430,26.914557290533285,75.78629883558233,13.16,7.15
T004,2026-01-29 07:16:44.392430,26.914720458010844,75.78674522734752,19.41,4.48
T004,2026-01-29 07:21:44.392430,26.91508709106506,75.78640918917209,18.7,4.97
T004,2026-01-29 07:26:44.392430,26.91504141334971,75.78647422482399,15.41,8.45
T004,2026-01-29 07:31:44.392430,26.915031426770238,75.78638810803443,14.32,5.67
T004,2026-01-29 07:36:44.392430,26.91512066677102,75.78631491092442,5.03,5.0
T004,2026-01-29 07:41:44.392430,26.915175060482554,75.78597322673835,10.34,8.32
T004,2026-01-29 07:46:44.392430,26.915649952701177,75.78631975255323,16.3,9.68
T004,2026-01-29 07:51:44.392430,26.916133356222637,75.7865501378168,12.05,8.38
T004,2026-01-29 07:56:44.392430,26.91618521294064,75.7861508336548,11.37,7.54
T004,2026-01-29 08:01:44.392430,26.915882184640775,75.78600143983131,11.41,5.31
T004,2026-01-29 08:06:44.392430,26.91574134991481,75.78646392991988,12.78,6.37
T004,2026-01-29 08:11:44.392430,26.91524670965209,75.78679498240764,10.94,5.08
T004,2026-01-29 08:16:44.392430,26.9151358232724,75.78675738719295,15.56,3.05
T004,2026-01-29 08:21:44.392430,26.915258481267255,75.78692608604129,19.77,8.2
T004,2026-01-29 08:26:44.392430,26.91488412914816,75.78715716643525,9.95,4.84
T004,2026-01-29 08:31:44.392430,26.91450608419757,75.78677161150156,8.48,4.87
T004,2026-01-29 08:36:44.392430,26.91480655550912,75.78718909042686,18.03,8.79
T004,2026-01-29 08:41:44.392430,26.92577646267574,75.79764750990579,20.74,3.83
T004,2026-01-29 08:46:44.392430,26.94203707625683,75.8091631073641,22.65,6.13
T004,2026-01-29 08:51:44.392430,26.959439248053513,75.82684768828403,24.53,8.52
T004,2026-01-29 08:56:44.392430,26.976900251112145,75.8398849330304,16.53,6.39
T004,2026-01-29 09:01:44.392430,26.992620572256993,75.85143431373409,15.07,5.75
T004,2026-01-29 09:06:44.392430,27.011556572386358,75.87046465620125,22.12,8.41
T004,2026-01-29 09:11:44.392430,27.031170326285896,75.8899917387551,17.5,9.82
T004,2026-01-29 09:16:44.392430,27.048301886327092,75.90650291885659,17.09,6.66
T004,2026-01-29 09:21:44.392430,27.067505227780366,75.92103782160241,22.45,3.83
T004,2026-01-29 09:26:44.392430,27.080871561910783,75.93817255548291,20.19,8.4
T004,2026-01-29 09:31:44.392430,27.091586609763464,75.95571441626147,16.1,5.15
T004,2026-01-29 09:36:44.392430,27.104156491991915,75.96784295327373,21.56,7.89
T004,2026-01-29 09:41:44.392430,27.122672454772506,75.98517169402403,17.66,4.65
T004,2026-01-29 09:46:44.392430,27.139390160253473,75.9959009407828,23.67,5.67
T004,2026-01-29 09:51:44.392430,27.157677660828263,76.00892473075646,19.15,8.82
T004,2026-01-29 09:56:44.392430,27.172965319998767,76.02272260256818,17.92,6.99
T004,2026-01-29 10:01:44.392430,27.18562478528115,76.03693464256081,21.69,8.85
T004,2026-01-29 10:06:44.392430,27.19972496752207,76.05412862933531,16.32,3.92
T004,2026-01-29 10:11:44.392430,27.213579395001975,76.07135553951545,22.48,7.87
T004,2026-01-29 10:16:44.392430,27.22542012871985,76.08853744169392,19.06,5.07
T004,2026-01-29 10:21:44.392430,27.245178923475088,76.10527534204779,23.52,4.51
T004,2026-01-29 10:26:44.392430,27.256600776522532,76.12009682161917,16.52,6.82
T004,2026-01-29 10:31:44.392430,27.272942734327454,76.13351754792605,16.1,3.39
T004,2026-01-29 10:36:44.392430,27.292175130798075,76.15010341713618,18.21,9.35
T004,2026-01-29 10:41:44.392430,27.311971548418025,76.16999850072162,21.13,5.46
T004,2026-01-29 10:46:44.392430,27.322361070209826,76.18181907848076,23.77,3.35
T004,2026-01-29 10:51:44.392430,27.338484150467483,76.1999541141635,24.81,3.23
T004,2026-01-29 10:56:44.392430,27.351247254635144,76.2154814513279,18.35,5.05
T004,2026-01-29 11:01:44.392430,27.36988531589998,76.23198675994674,19.92,3.19
T004,2026-01-29 11:06:44.392430,27.383466652743937,76.24415351432,18.65,5.07
T004,2026-01-29 11:11:44.392430,27.400171648930293,76.25646317898864,24.57,8.35
T004,2026-01-29 11:16:44.392430,27.415693562589315,76.27388751293002,18.89,6.9
T004,2026-01-29 11:21:44.392430,27.430002065174723,76.28586789995921,22.01,5.42
T004,2026-01-29 11:26:44.392430,27.441403098592144,76.29818916773563,17.4,6.03
T004,2026-01-29 11:31:44.392430,27.46098088305087,76.31267830551232,18.98,8.81
T004,2026-01-29 11:36:44.392430,27.478226260700342,76.32588858261394,17.7,8.85
T004,2026-01-29 11:41:44.392430,27.493654173067043,76.3365841980845,22.67,9.27
T004,2026-01-29 11:46:44.392430,27.505088197518504,76.35342414674305,22.65,4.49
T004,2026-01-29 11:51:44.392430,27.520206963641353,76.36675951681566,15.24,8.98
T004,2026-01-29 11:56:44.392430,27.531928501453866,76.3814719695684,20.31,8.69
T004,2026-01-29 12:01:44.392430,27.544078803973512,76.39336125533923,21.95,5.26
T004,2026-01-29 12:06:44.392430,27.55843160458439,76.40692748652963,20.15,8.38
T004,2026-01-29 12:11:44.392430,27.578265099339852,76.42441421083427,19.8,8.69
T004,2026-01-29 12:16:44.392430,27.589594843291728,76.43682284826771,23.24,7.03
T004,2026-01-29 12:21:44.392430,27.60655268768948,76.44962252914095,16.67,5.91
T004,2026-01-29 12:26:44.392430,27.616583363491895,76.46309574729682,20.18,6.8
T004,2026-01-29 12:31:44.392430,27.627093365598014,76.4744631819019,17.43,7.95
T004,2026-01-29 12:36:44.392430,27.64164023415297,76.49052359085793,23.65,5.06
T004,2026-01-29 12:41:44.392430,27.656159613194372,76.50808255398599,22.67,6.52
T004,2026-01-29 12:46:44.392430,27.668150406290444,76.5235044923635,21.77,4.97
T004,2026-01-29 12:51:44.392430,27.679636924538574,76.53800420645864,22.41,7.87
T004,2026-01-29 12:56:44.392430,27.695599661510215,76.55236891702981,20.75,8.34
T004,2026-01-29 13:01:44.392430,27.708857101635523,76.56352883980622,19.11,3.31
T004,2026-01-29 13:06:44.392430,27.72593567574344,76.57799109465051,19.3,8.87
T004,2026-01-29 13:11:44.392430,27.743099457533216,76.59712462896066,22.05,8.38
T004,2026-01-29 13:16:44.392430,27.75790551590789,76.61186480157386,21.67,4.46
T004,2026-01-29 13:21:44.392430,27.773417610169858,76.62240588230031,22.35,3.46
T004,2026-01-29 13:26:44.392430,27.78452119872565,76.64026307960079,19.58,5.89
